etf_id,ticker,period,as_of_date,target_start_date,actual_start_date,actual_end_date,total_return_pct,net_total_return_pct,return_basis,calculation_status,distribution_event_count,blocking_event_ids,price_observation_count,calculation_version,calculated_at
KR7337120000,337120,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,2.413228,2.413228,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7337120000,337120,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,-19.043357,-19.043357,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7337120000,337120,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,-22.168637,-22.168637,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7337120000,337120,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,10.662203,10.662203,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7337120000,337120,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,130.983739,130.983739,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7337120000,337120,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,177.195387,177.195387,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7337120000,337120,3y,2026-09-01,2023-09-01,2023-09-01,2026-09-01,193.627744,193.627744,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,728,1,2026-09-01T10:50:08+09:00
KR7337120000,337120,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,67.429740,67.429740,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7337140008,337140,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,-0.793651,-0.793651,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7337140008,337140,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,0.465313,0.465313,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7337140008,337140,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,-1.710581,-1.710581,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7337140008,337140,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,0.337981,0.337981,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7337140008,337140,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,-20.293098,-20.293098,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7337140008,337140,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,-24.714708,-24.714708,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7337140008,337140,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,10.509663,10.509663,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7337140008,337140,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,135.677428,135.677428,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7337140008,337140,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,183.412888,183.412888,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7337140008,337140,3y,2026-09-01,2023-09-01,2023-09-01,2026-09-01,203.760232,203.760232,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,728,1,2026-09-01T10:50:08+09:00
KR7337140008,337140,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,68.902902,68.902902,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7337150007,337150,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,0.000000,0.000000,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7337150007,337150,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,2.059406,2.059406,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7337150007,337150,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,-0.674504,-0.674504,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7337150007,337150,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,9.079365,9.079365,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7337150007,337150,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,-8.233032,-8.233032,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7337150007,337150,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,-16.822671,-16.822671,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7337150007,337150,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,-4.467099,-4.467099,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7337150007,337150,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,68.895006,68.895006,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7337150007,337150,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,120.407116,120.407116,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7337150007,337150,3y,2026-09-01,2023-09-01,2023-09-01,2026-09-01,143.227938,143.227938,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,728,1,2026-09-01T10:50:08+09:00
KR7337150007,337150,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,31.788892,31.788892,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7337160006,337160,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,-0.989786,-0.989786,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7337160006,337160,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,-0.148667,-0.148667,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7337160006,337160,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,-2.235392,-2.235392,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7337160006,337160,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,0.782422,0.782422,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7337160006,337160,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,-20.205363,-20.205363,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7337160006,337160,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,-22.757816,-22.757816,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7337160006,337160,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,22.568956,22.568956,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7337160006,337160,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,187.009340,187.009340,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7337160006,337160,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,254.669584,254.669584,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7337160006,337160,3y,2026-09-01,2023-09-01,2023-09-01,2026-09-01,300.161716,300.161716,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,728,1,2026-09-01T10:50:08+09:00
KR7337160006,337160,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,91.585167,91.585167,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7341850006,341850,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,-0.217628,-0.217628,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7341850006,341850,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,-0.304414,-0.304414,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7341850006,341850,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,0.021815,0.021815,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7341850006,341850,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,0.991189,0.991189,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7341850006,341850,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,2.918070,2.918070,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7341850006,341850,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,3.850510,3.850510,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7341850006,341850,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,-6.352124,-6.352124,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7341850006,341850,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,1.595391,1.595391,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7341850006,341850,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,1.236476,1.236476,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7341850006,341850,3y,2026-09-01,2023-09-01,2023-09-01,2026-09-01,13.490099,13.490099,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,728,1,2026-09-01T10:50:08+09:00
KR7341850006,341850,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,-2.259646,-2.259646,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7352540009,352540,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,0.402504,0.402504,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7352540009,352540,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,-1.318681,-1.318681,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7352540009,352540,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,-0.408127,-0.408127,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7352540009,352540,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,-3.099102,-3.099102,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7352540009,352540,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,0.232164,0.232164,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7352540009,352540,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,2.633263,2.633263,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7352540009,352540,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,-9.028284,-9.028284,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7352540009,352540,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,-3.944891,-3.944891,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7352540009,352540,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,12.216335,12.216335,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7352540009,352540,3y,2026-09-01,2023-09-01,2023-09-01,2026-09-01,11.149619,11.149619,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,728,1,2026-09-01T10:50:08+09:00
KR7352540009,352540,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,-8.419679,-8.419679,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7352560007,352560,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,0.286416,0.286416,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7352560007,352560,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,-2.420575,-2.420575,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7352560007,352560,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,-1.368209,-1.368209,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7352560007,352560,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,-3.344112,-3.344112,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7352560007,352560,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,0.278210,0.278210,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7352560007,352560,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,0.648817,0.648817,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7352560007,352560,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,1.895735,1.895735,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7352560007,352560,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,5.473793,5.473793,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7352560007,352560,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,3.935205,3.935205,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7352560007,352560,3y,2026-09-01,2023-09-01,2023-09-01,2026-09-01,20.679468,20.679468,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,728,1,2026-09-01T10:50:08+09:00
KR7352560007,352560,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,8.231034,8.231034,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7354240004,354240,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,0.478469,0.478469,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7354240004,354240,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,-0.709220,-0.709220,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7354240004,354240,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,-2.552204,-2.552204,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7354240004,354240,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,-5.191874,-5.191874,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7354240004,354240,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,-13.007457,-13.007457,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7354240004,354240,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,-10.409556,-10.409556,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7354240004,354240,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,-8.336971,-8.336971,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7354240004,354240,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,-3.705062,-3.705062,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7354240004,354240,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,-0.445624,-0.445624,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7354240004,354240,3y,2026-09-01,2023-09-01,2023-09-01,2026-09-01,14.341718,14.341718,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,728,1,2026-09-01T10:50:08+09:00
KR7354240004,354240,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,-6.997343,-6.997343,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7354350001,354350,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,-1.022234,-1.022234,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7354350001,354350,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,-2.394153,-2.394153,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7354350001,354350,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,-3.102327,-3.102327,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7354350001,354350,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,-6.471867,-6.471867,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7354350001,354350,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,-12.770270,-12.770270,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7354350001,354350,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,-9.720280,-9.720280,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7354350001,354350,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,-12.573363,-12.573363,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7354350001,354350,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,-6.921413,-6.921413,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7354350001,354350,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,8.269037,8.269037,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7354350001,354350,3y,2026-09-01,2023-09-01,2023-09-01,2026-09-01,3.500802,3.500802,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,728,1,2026-09-01T10:50:08+09:00
KR7354350001,354350,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,-13.180901,-13.180901,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7354500001,354500,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,-1.551724,-1.551724,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7354500001,354500,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,-1.074151,-1.074151,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7354500001,354500,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,-0.522648,-0.522648,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7354500001,354500,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,16.816694,16.816694,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7354500001,354500,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,-14.953828,-14.953828,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7354500001,354500,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,-23.190745,-23.190745,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7354500001,354500,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,-32.760245,-32.760245,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7354500001,354500,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,8.021188,8.021188,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7354500001,354500,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,10.180611,10.180611,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7354500001,354500,3y,2026-09-01,2023-09-01,2023-09-01,2026-09-01,-1.714404,-1.714404,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,728,1,2026-09-01T10:50:08+09:00
KR7354500001,354500,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,-8.376123,-8.376123,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7356540005,356540,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,0.000000,0.000000,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7356540005,356540,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,0.227385,0.227385,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7356540005,356540,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,0.805409,0.805409,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7356540005,356540,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,-0.069000,-0.069000,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7356540005,356540,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,0.351398,0.351398,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7356540005,356540,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,-0.373428,-0.373428,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7356540005,356540,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,-3.479792,-3.479792,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7356540005,356540,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,-5.854166,-5.854166,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7356540005,356540,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,-1.181379,-1.181379,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7356540005,356540,3y,2026-09-01,2023-09-01,2023-09-01,2026-09-01,6.643945,6.643945,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,728,1,2026-09-01T10:50:08+09:00
KR7356540005,356540,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,-3.681535,-3.681535,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7357870005,357870,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,0.008624,0.008624,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7357870005,357870,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,0.051764,0.051764,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7357870005,357870,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,0.120867,0.120867,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7357870005,357870,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,0.242026,0.242026,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7357870005,357870,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,0.520066,0.520066,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7357870005,357870,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,0.738360,0.738360,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7357870005,357870,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,1.443317,1.443317,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7357870005,357870,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,2.801170,2.801170,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7357870005,357870,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,5.798529,5.798529,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7357870005,357870,3y,2026-09-01,2023-09-01,2023-09-01,2026-09-01,9.676748,9.676748,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,728,1,2026-09-01T10:50:08+09:00
KR7357870005,357870,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,1.888947,1.888947,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7359210002,359210,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,-0.142349,-0.142349,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7359210002,359210,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,0.372013,0.372013,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7359210002,359210,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,-1.350021,-1.350021,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7359210002,359210,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,1.666667,1.666667,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7359210002,359210,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,-18.657236,-18.657236,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
