page_id,bucket,theme_key,region,isin,ticker,name,base_index,aum_krw,aum_rank_in_bucket,selection_rank,classification_status,eligibility_status,exclusion_codes,selection_status,selection_reason,official_validation_status,official_source_url,official_evidence_summary,strategy_change_status
ai_momentum,ai_robotics_automation,ai_robotics_automation,korea,KR70204D0003,0204D0,KODEX 현대차로보틱스밸류체인TOP3플러스,Akros 현대차로보틱스 밸류체인 TOP3 플러스 지수 (PR),210098331122,,,confirmed_ecosystem,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
ai_momentum,ai_robotics_automation,ai_robotics_automation,other,KR70048K0004,0048K0,KODEX 차이나휴머노이드로봇,Solactive China Humanoid Robotics Index (CNH) (Price Return),159616302534,5,,confirmed_ecosystem,eligible,,not_selected,,,,,
ai_momentum,ai_robotics_automation,ai_robotics_automation,global,KR7464310002,464310,TIGER 글로벌AI&로보틱스 INDXX,Indxx Global Robotics & Artificial Intelligence Thematic Index(PR),122528624088,6,,confirmed,eligible,,not_selected,,,,,
ai_momentum,ai_robotics_automation,ai_robotics_automation,us,KR70036R0001,0036R0,RISE 미국휴머노이드로봇,KEDI 미국 휴머노이드 로봇 지수(시장가격),112621918478,7,,confirmed_ecosystem,eligible,,not_selected,,,,,
ai_momentum,ai_robotics_automation,ai_robotics_automation,korea,KR70177X0002,0177X0,ACE K휴머노이드로봇산업TOP2+,Akros K-휴머노이드 로봇 TOP2+ 지수 (시장가격),111731546299,,,confirmed_ecosystem,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
ai_momentum,ai_robotics_automation,ai_robotics_automation,global,KR70035T0000,0035T0,PLUS 글로벌휴머노이드로봇액티브,iSelect 글로벌휴머노이드로봇 (PR),97213068736,8,,confirmed_ecosystem,eligible,,not_selected,,,,,
ai_momentum,ai_robotics_automation,ai_robotics_automation,global,KR70040S0004,0040S0,HANARO 글로벌피지컬AI액티브,Solactive Physical AI Index,63766160040,9,,confirmed,eligible,,not_selected,,,,,
ai_momentum,ai_robotics_automation,ai_robotics_automation,global,KR70185L0006,0185L0,TIME 글로벌휴머노이드로봇산업액티브,Solactive Global AI Humanoid Robotics 지수(원화환산)(PR),55431732327,,,confirmed,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
ai_momentum,ai_robotics_automation,ai_robotics_automation,global,KR7276990009,276990,KODEX 글로벌로봇(합성),ROBO Global Robotics & Automation UCITS Price Return Index,48385584250,10,,confirmed_ecosystem,eligible,,not_selected,,,,,
ai_momentum,ai_robotics_automation,ai_robotics_automation,us,KR70218J0001,0218J0,RISE 미국우주&로봇TOP2미국채혼합50,Akros 미국 우주-로봇 TOP2 채권혼합50 지수,26680690575,,,confirmed_ecosystem,excluded_or_review,ASSET_CLASS_NOT_EQUITY;HISTORY_1Y_MISSING,not_selected,,,,,
ai_momentum,ai_robotics_automation,ai_robotics_automation,us,KR70186L0005,0186L0,KoAct 미국로봇피지컬AI액티브,iSelect 미국로봇피지컬AI지수,22469265768,,,confirmed,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
ai_momentum,ai_robotics_automation,ai_robotics_automation,korea,KR70226G0004,0226G0,WON 피지컬AI TOP2플러스액티브,FnGuide 피지컬AI TOP2플러스 지수,9591930281,,,confirmed,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
ai_momentum,ai_semiconductor,ai_semiconductor,korea,KR7396500001,396500,TIGER 반도체TOP10,FnGuide 반도체TOP10 지수,8252241820440,1,1,confirmed_ecosystem,eligible,,provisional_selected,theme AUM leader; top 5 among theme representatives,confirmed_ecosystem,https://www.tigeretf.com/upload/etf/20241007063927009948.pdf,FnGuide 반도체TOP10 지수와 국내 대표 반도체 10종목 투자 범위를 공식 확인,no_material_change_found_in_official_review
ai_momentum,ai_semiconductor,ai_semiconductor,us,KR7381180009,381180,TIGER 미국필라델피아반도체나스닥,PHLX Semiconductor Sector Index,6102485612452,2,,confirmed_ecosystem,eligible,,not_selected,,,,,
ai_momentum,ai_semiconductor,ai_semiconductor,korea,KR70167A0001,0167A0,SOL AI반도체TOP2플러스,FnGuide AI반도체 TOP2 플러스 지수(PR),5053629245857,,,confirmed,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
ai_momentum,ai_semiconductor,ai_semiconductor,korea,KR7091160002,091160,KODEX 반도체,KRX 반도체,4980413126012,3,,confirmed_ecosystem,eligible,,not_selected,,,,,
