page_id,bucket,theme_key,region,isin,ticker,name,base_index,aum_krw,aum_rank_in_bucket,selection_rank,classification_status,eligibility_status,exclusion_codes,selection_status,selection_reason,official_validation_status,official_source_url,official_evidence_summary,strategy_change_status
ai_momentum,ai_semiconductor,ai_semiconductor,us,KR70225V0006,0225V0,KODEX 미국CPU반도체TOP10,Indxx US CPU Semiconductor TOP 10 Index (Price Return),76985179103,,,confirmed_ecosystem,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
ai_momentum,ai_semiconductor,ai_semiconductor,us,KR7491830006,491830,TIGER 미국AI반도체팹리스,Mirae Asset US AI Fabless 지수(PR),39142510849,,,manual_review,excluded_or_review,CLASSIFICATION_UNCONFIRMED,not_selected,,,,,
ai_momentum,ai_semiconductor,ai_semiconductor,us,KR7469050009,469050,RISE 미국반도체NYSE(H),NYSE Semicondoctor Index(Price Return),35961837590,,,manual_review,excluded_or_review,CLASSIFICATION_UNCONFIRMED;FX_HEDGED,not_selected,,,,,
ai_momentum,ai_semiconductor,ai_semiconductor,other,KR70164G0008,0164G0,RISE 차이나AI반도체TOP4Plus,Solactive China AI Semiconductor TOP 4 Plus Index,28966930385,,,confirmed,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
ai_momentum,ai_semiconductor,ai_semiconductor,other,KR7446690000,446690,KODEX 아시아AI반도체exChina액티브,iSelect 아시아반도체 제조동맹 지수(시장가격),28527245072,,,manual_review,excluded_or_review,CLASSIFICATION_UNCONFIRMED,not_selected,,,,,
ai_momentum,ai_semiconductor,ai_semiconductor,us,KR70224D0009,0224D0,KIWOOM 미국CPU반도체TOP4+,iSelect 미국CPU반도체TOP4 지수,9983902370,,,confirmed_ecosystem,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
ai_momentum,ai_semiconductor,ai_semiconductor,korea,KR70176P0003,0176P0,FOCUS AI반도체위클리고정커버드콜,AI 반도체 위클리 고정 30% 커버드콜 지수,5773645576,,,confirmed,excluded_or_review,HISTORY_1Y_MISSING;STRUCTURE_EXCLUDED,not_selected,,,,,
ai_momentum,ai_semiconductor,ai_semiconductor,us,KR7491630000,491630,RISE 미국반도체인버스(합성 H),NYSE Semicondoctor Index(Price Return),2482315681,,,manual_review,excluded_or_review,CLASSIFICATION_UNCONFIRMED;STRUCTURE_EXCLUDED,not_selected,,,,,
ai_momentum,broad_ai_value_chain,broad_ai_value_chain,us,KR7490590007,490590,RISE 미국AI밸류체인데일리고정커버드콜,KEDI 미국 AI밸류체인 90%참여+데일리옵션 프리미엄 지수(TR),784965375319,,,manual_review,excluded_or_review,CLASSIFICATION_UNCONFIRMED;STRUCTURE_EXCLUDED,not_selected,,,,,
ai_momentum,broad_ai_value_chain,broad_ai_value_chain,us,KR7485690002,485690,RISE 미국AI밸류체인TOP3Plus,KEDI 미국 AI 밸류체인 TOP3 Plus 지수(Price Return),95232005432,,,manual_review,excluded_or_review,CLASSIFICATION_UNCONFIRMED,not_selected,,,,,
ai_momentum,broad_ai_value_chain,broad_ai_value_chain,korea,KR7365040005,365040,TIGER AI코리아그로스액티브,코스피,69791058063,,,manual_review,excluded_or_review,CLASSIFICATION_UNCONFIRMED,not_selected,,,,,
ai_momentum,broad_ai_value_chain,broad_ai_value_chain,korea,KR70115E0000,0115E0,KODEX 코리아소버린AI,KRX 코리아 소버린 AI 지수,63148289254,,,manual_review,excluded_or_review,CLASSIFICATION_UNCONFIRMED;HISTORY_1Y_MISSING,not_selected,,,,,
