ticker,standard_code,fund_name,fund_type,base_date,issuer
395160,K55105DI5372,삼성KODEXAI반도체TOP2플러스증권상장지수투자신탁[주식],주식형,20210729,삼성자산운용
395170,K55105DK2011,삼성KODEX Top10동일가중증권상장지수투자신탁[주식],주식형,20210729,삼성자산운용
395270,K55232DL2867,NH-AmundiHANAROFnK-반도체증권상장지수투자신탁(주식),주식형,20210729,엔에이치아문디자산운용
395280,K55232DL2875,NH-AmundiHANAROFnK-게임증권상장지수투자신탁(주식),주식형,20210729,엔에이치아문디자산운용
395290,K55232DL2883,NH-AmundiHANAROFnK-POP&amp;미디어증권상장지수투자신탁(주식),주식형,20210729,엔에이치아문디자산운용
395750,K55213DK8967,한화PLUSESG가치주액티브증권상장지수투자신탁(주식),주식형,20210729,한화자산운용
395760,K55213DK8959,한화PLUSESG성장주액티브증권상장지수투자신탁(주식),주식형,20210729,한화자산운용
396500,K55301DL2400,미래에셋TIGER반도체TOP10증권상장지수투자신탁(주식),주식형,20210809,미래에셋자산운용
396510,K55301DL2350,미래에셋TIGER차이나클린에너지SOLACTIVE증권상장지수투자신탁(주식-파생형),주식파생형,20210806,미래에셋자산운용
396520,K55301DL2376,미래에셋TIGER차이나반도체FACTSET증권상장지수투자신탁(주식-파생형),주식파생형,20210806,미래에셋자산운용
399110,K55210DM8224,신한SOL미국S&amp;P500ESG증권상장지수투자신탁[주식],주식형,20210910,신한자산운용
399580,K55223DK6670,KBRISE글로벌클린에너지S&amp;P증권상장지수투자신탁(주식),주식형,20211019,케이비자산운용
400570,K55105DL9742,삼성KODEX 유럽탄소배출권선물ICE특별자산상장지수투자신탁[탄소배출권-파생형](H),특별자산파생,20210928,삼성자산운용
400580,K55210DN2341,신한SOL유럽탄소배출권선물S&amp;P특별자산상장지수투자신탁[탄소배출권-파생형](H),특별자산파생,20210928,신한자산운용
400590,K55210DN2358,신한SOL글로벌탄소배출권선물ICE특별자산상장지수투자신탁[탄소배출권-파생형](합성),특별자산파생,20210928,신한자산운용
400970,K55301DM9925,미래에셋TIGERFn메타버스증권상장지수투자신탁(주식),주식형,20211012,미래에셋자산운용
401470,K55105DM5970,삼성KODEX메타버스액티브증권상장지수투자신탁[주식],주식형,20211012,삼성자산운용
401590,K55232DN1263,NH-AmundiHANARO글로벌탄소배출권선물ICE특별자산상장지수투자신탁(탄소배출권-파생형)(합성),특별자산파생,20210929,엔에이치아문디자산운용
402460,K55232DN6882,NH-AmundiHANAROFnK-메타버스MZ증권상장지수투자신탁(주식),주식형,20211012,엔에이치아문디자산운용
402970,K55101DN4471,한국투자ACE미국배당다우존스증권상장지수투자신탁(주식),주식형,20211019,한국투자신탁운용
403790,K55303DM7976,마이다스MIDAS코스피액티브증권상장지수투자신탁(주식),주식형,20211012,마이다스에셋자산운용
404120,K553J1DO1974,타임폴리오TIMEK신재생에너지액티브증권상장지수투자신탁(주식),주식형,20211028,타임폴리오자산운용
404260,K55105DN4469,삼성KODEX기후변화솔루션증권상장지수투자신탁[주식],주식형,20211028,삼성자산운용
404540,K55301DN6458,미래에셋TIGERKRX기후변화솔루션증권상장지수투자신탁(주식),주식형,20211028,미래에셋자산운용
404650,K55210DO1706,신한SOLKRX기후변화솔루션증권상장지수투자신탁[주식],주식형,20211028,신한자산운용
407300,K55232DO9380,NH-AmundiHANAROFn골프테마증권상장지수투자신탁(주식),주식형,20211123,엔에이치아문디자산운용
407310,K55232DO9372,NH-AmundiHANARO200TOP10증권상장지수투자신탁(주식),주식형,20211123,엔에이치아문디자산운용
407820,K55364DO6337,에셋플러스에셋플러스코리아플랫폼액티브증권상장지수투자신탁(주식),주식형,20211115,에셋플러스자산운용
407830,K55364DO6345,에셋플러스에셋플러스글로벌플랫폼액티브증권상장지수투자신탁(주식),주식형,20211112,에셋플러스자산운용
409810,K55105DO3262,삼성KODEX미국나스닥100선물인버스증권상장지수투자신탁[주식-파생형](H),주식파생형,20211207,삼성자산운용
409820,K55105DO3122,삼성KODEX 미국나스닥100레버리지증권상장지수투자신탁[주식-파생형](합성H),주식파생형,20211207,삼성자산운용
410870,K553J1DP1767,타임폴리오TIMEK컬처액티브증권상장지수투자신탁(주식),주식형,20211214,타임폴리오자산운용
411060,K55101DN7441,한국투자ACEKRX금현물특별자산상장지수투자신탁(금),특별자산,20211213,한국투자신탁운용
411420,K55105DO3916,삼성KODEX미국나스닥AI테크액티브증권상장지수투자신탁[주식],주식형,20211220,삼성자산운용
411540,K55210DP5615,신한SOL200TOP10증권상장지수투자신탁[주식],주식형,20211208,신한자산운용
411860,K55206DP5553,키움KIWOOM독일DAX증권상장지수투자신탁[주식],주식형,20211221,키움투자자산운용
412560,K55301DN9403,미래에셋TIGERBBIG레버리지증권상장지수투자신탁(주식-파생형),주식파생형,20211214,미래에셋자산운용
412570,K55301DN9130,미래에셋TIGER2차전지TOP10레버리지증권상장지수투자신탁(주식-파생형),주식파생형,20211214,미래에셋자산운용
412770,K55301DP1325,미래에셋TIGER글로벌AI플랫폼액티브증권상장지수투자신탁(주식),주식형,20211220,미래에셋자산운용
413220,K55210DP7488,신한SOL차이나태양광CSI증권상장지수투자신탁[주식혼합-파생형](합성),혼합주식파생형,20211220,신한자산운용
413930,K55107DP6908,우리WONAIESG액티브증권상장지수투자신탁(주식),주식형,20220104,우리자산운용
414270,K55101DP1319,한국투자ACE글로벌자율주행액티브증권상장지수투자신탁(주식),주식형,20220214,한국투자신탁운용
414780,K55301DG2696,미래에셋TIGER차이나과창판STAR50증권상장지수투자신탁(주식-파생형)(합성),주식파생형,20220111,미래에셋자산운용
415340,K55105DF0137,삼성KODEX차이나과창판STAR50증권상장지수투자신탁[주식-파생형](합성),주식파생형,20220111,삼성자산운용
415760,K55210DQ3494,신한SOL차이나육성산업액티브증권상장지수투자신탁[주식혼합-파생형](합성),혼합주식파생형,20220111,신한자산운용
415920,K55213DH4276,한화PLUS글로벌희토류&amp;전략자원생산기업증권상장지수투자신탁(주식),주식형,20220114,한화자산운용
416090,K55101DP7530,한국투자ACE중국과창판STAR50증권상장지수투자신탁(주식),주식형,20220107,한국투자신탁운용
417450,K55223DQ9652,KBRISE글로벌수소경제Indxx증권상장지수투자신탁(주식),주식형,20220208,케이비자산운용
417630,K55301DQ0219,미래에셋TIGERKEDI혁신기업ESG30증권상장지수투자신탁(주식),주식형,20220207,미래에셋자산운용
418660,K55301DQ3577,미래에셋TIGER미국나스닥100레버리지증권상장지수투자신탁(주식혼합-파생형)(합성),혼합주식파생형,20220218,미래에셋자산운용
418670,K55301DQ2231,미래에셋TIGER글로벌AI사이버보안INDXX증권상장지수투자신탁(주식),주식형,20220218,미래에셋자산운용
419420,K55105DK9826,삼성KODEX미국클린에너지나스닥증권상장지수투자신탁[주식],주식형,20220318,삼성자산운용
419430,K55105DQ0258,삼성KODEX차이나2차전지MSCI증권상장지수투자신탁[주식-파생형](합성),주식파생형,20220318,삼성자산운용
419650,K55213DQ0364,한화PLUS글로벌수소&amp;차세대연료전지증권상장지수투자신탁(주식),주식형,20220211,한화자산운용
419890,K55206DR4802,키움KIWOOM단기채권ESG액티브증권상장지수투자신탁[채권],채권형,20220225,키움투자자산운용
421320,K55213DR8713,한화PLUS우주항공증권상장지수투자신탁(주식),주식형,20220328,한화자산운용
422420,K55223DS8611,KBRISE2차전지액티브증권상장지수투자신탁(주식),주식형,20220407,케이비자산운용
423160,K55105DR9373,삼성KODEXKOFR금리액티브특별자산상장지수투자신탁[금리-파생형](합성),특별자산파생,20220425,삼성자산운용
423170,K55210DS2478,신한SOL글로벌AI반도체탑픽액티브증권상장지수투자신탁[주식],주식형,20220408,신한자산운용
426020,K553J1DT1904,타임폴리오TIME미국S&amp;P500액티브증권상장지수투자신탁(주식),주식형,20220509,타임폴리오자산운용
426030,K553J1DT1912,타임폴리오TIME미국나스닥100액티브증권상장지수투자신탁(주식),주식형,20220509,타임폴리오자산운용
426150,K55107DT5260,우리WON대한민국국고채액티브증권상장지수투자신탁(채권),채권형,20220509,우리자산운용
427120,K55223DT7141,KBRISEAI플랫폼증권상장지수투자신탁(주식),주식형,20220516,케이비자산운용
428510,K55105DS5081,삼성KODEX차이나AI테크액티브증권상장지수투자신탁[주식],주식형,20220513,삼성자산운용
428560,K55105DS5107,삼성KODEX 미국ETF산업Top10Indxx증권상장지수투자신탁[주식],주식형,20220513,삼성자산운용
429000,K55301DS7063,미래에셋TIGER미국S&amp;P500배당귀족증권상장지수투자신탁(주식),주식형,20220516,미래에셋자산운용
429010,K55301DT2428,미래에셋TIGER미국나스닥넥스트100증권상장지수투자신탁(주식),주식형,20220516,미래에셋자산운용
429740,K55213DT8232,한화PLUSK리츠부동산상장지수투자신탁(재간접형),부동산,20220523,한화자산운용
429760,K55213DS7136,한화PLUS미국S&amp;P500증권상장지수투자신탁(주식),주식형,20220527,한화자산운용
429980,K55210DU0411,신한SOL한국형글로벌전기차&amp;2차전지액티브증권상장지수투자신탁[주식],주식형,20220610,신한자산운용
430500,K55206DT2960,키움KIWOOM물가채KIS증권상장지수투자신탁[채권],채권형,20220530,키움투자자산운용
432600,K55223DU5613,KBRISE국채선물3년증권상장지수투자신탁(채권-파생형),채권파생형,20220613,케이비자산운용
432840,K55232DU0555,NH-AmundiHANARO미국S&amp;P500증권상장지수투자신탁(주식),주식형,20220607,엔에이치아문디자산운용
433220,K55364DP8696,에셋플러스에셋플러스글로벌대장장이액티브증권상장지수투자신탁(주식),주식형,20220624,에셋플러스자산운용
433250,K55373DU6130,현대UNICORNR&amp;D액티브증권상장지수투자신탁[주식],주식형,20220705,현대자산운용
433330,K55210DU6020,신한SOL미국S&amp;P500증권상장지수투자신탁[주식],주식형,20220617,신한자산운용
433500,K55101DU0363,한국투자ACE원자력TOP10증권상장지수투자신탁(주식),주식형,20220627,한국투자신탁운용
434730,K55232DU8475,NH-AmundiHANARO원자력iSelect증권상장지수투자신탁(주식),주식형,20220627,엔에이치아문디자산운용
434960,K55203DT1106,대신DAISHINK200증권상장지수투자신탁[주식],주식형,20220627,대신자산운용
435040,K55101DU3912,한국투자ACE글로벌브랜드TOP10증권상장지수투자신탁(주식),주식형,20220627,한국투자신탁운용
435420,K55301DU4926,미래에셋TIGER미국나스닥100채권혼합50증권상장지수투자신탁(채권혼합),혼합채권형,20220701,미래에셋자산운용
436140,K55210DV5914,신한SOL종합채권(AA-이상)액티브증권상장지수투자신탁[채권],채권형,20220805,신한자산운용
437070,K55105DR4770,삼성KODEX아시아달러채권ESG플러스액티브증권상장지수투자신탁[채권],채권형,20220803,삼성자산운용
437080,K55105DR4788,삼성KODEX미국종합채권ESG액티브증권상장지수투자신탁[채권](H),채권형,20220803,삼성자산운용
437350,K55223DV1603,KBRISE미국단기투자등급회사채액티브증권상장지수투자신탁(채권),채권형,20220725,케이비자산운용
437370,K55223DV1611,KBRISE글로벌농업경제MV증권상장지수투자신탁(주식),주식형,20220722,케이비자산운용
438080,K55101DU8887,한국투자ACE미국S&amp;P500미국채혼합50액티브증권상장지수투자신탁(채권혼합),혼합채권형,20220825,한국투자신탁운용
438100,K55101DU8879,한국투자ACE미국나스닥100미국채혼합50액티브증권상장지수투자신탁(채권혼합),혼합채권형,20220825,한국투자신탁운용
438320,K55301DV8900,미래에셋TIGER차이나항셍테크레버리지증권상장지수투자신탁(주식혼합-파생형)(합성H),혼합주식파생형,20220819,미래에셋자산운용
438330,K55301DW0609,미래에셋TIGER우량회사채액티브증권상장지수투자신탁(채권),채권형,20220818,미래에셋자산운용
438560,K55210DW6796,신한SOL국고채3년증권상장지수투자신탁[채권],채권형,20220905,신한자산운용
438570,K55210DW6804,신한SOL국고채10년증권상장지수투자신탁[채권],채권형,20220905,신한자산운용
438740,K55303DW3692,마이다스MIDAS중소형액티브증권상장지수투자신탁(주식),주식형,20220816,마이다스에셋자산운용
438900,K55232DW2039,NH-AmundiHANAROFnK-푸드증권상장지수투자신탁(주식),주식형,20220816,엔에이치아문디자산운용
439860,K55105DR2899,삼성KODEXESG종합채권(A-이상)액티브증권상장지수투자신탁[채권],채권형,20220822,삼성자산운용
439870,K55105DV4568,삼성KODEX국고채30년액티브증권상장지수투자신탁[채권],채권형,20220822,삼성자산운용
440340,K55301DW0591,미래에셋TIGER글로벌멀티에셋TIF액티브증권상장지수투자신탁(채권혼합),혼합채권형,20220826,미래에셋자산운용
440640,K55101DW2771,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),채권형,20220822,한국투자신탁운용
440650,K55101DW3258,한국투자ACE미국달러단기채권액티브증권상장지수투자신탁(채권),채권형,20220822,한국투자신탁운용
440910,K55107DW3997,우리WON미국우주항공방산증권상장지수투자신탁(주식),주식형,20220825,우리자산운용
441540,K55232DV7591,NH-AmundiHANAROFn조선해운증권상장지수투자신탁(주식),주식형,20220914,엔에이치아문디자산운용
441680,K55301DX0400,미래에셋TIGER미국나스닥100커버드콜증권상장지수투자신탁(주식-파생형)(합성),주식파생형,20220920,미래에셋자산운용
441800,K553J1DW4846,타임폴리오TIMEKorea플러스배당액티브증권상장지수투자신탁[주식],주식형,20220926,타임폴리오자산운용
442090,K55364DP6658,에셋플러스에셋플러스코리아대장장이액티브증권상장지수투자신탁(주식),주식형,20220919,에셋플러스자산운용
442260,K55216DW2765,DB마이티다이나믹퀀트액티브증권상장지수투자신탁[주식],주식형,20221024,디비자산운용
442320,K55223DX4944,KBRISE글로벌원자력iSelect증권상장지수투자신탁(주식),주식형,20220926,케이비자산운용
442580,K55213DW6843,한화PLUS글로벌HBM반도체증권상장지수투자신탁(주식),주식형,20220920,한화자산운용
444200,K55210DX6936,신한SOL코리아메가테크액티브증권상장지수투자신탁[주식],주식형,20221017,신한자산운용
444490,K55107DX3483,우리WON미국S&amp;P500증권상장지수투자신탁(주식),주식형,20220930,우리자산운용
445150,K55105DW7461,삼성KODEX친환경조선해운액티브증권상장지수투자신탁[주식],주식형,20221110,삼성자산운용
445290,K55105DW7453,삼성KODEX로봇액티브증권상장지수투자신탁[주식],주식형,20221110,삼성자산운용
445690,K55240DY2458,BNKBNK주주가치액티브증권상장지수투자신탁(주식),주식형,20221024,비엔케이자산운용
445910,K55301DX5334,미래에셋TIGERMKF배당귀족증권상장지수투자신탁(주식),주식형,20221017,미래에셋자산운용
446690,K55105DX9912,삼성KODEX아시아AI반도체exChina액티브증권상장지수투자신탁[주식],주식형,20230130,삼성자산운용
446700,K55223DY3945,KBRISE배터리리사이클링iSelect증권상장지수투자신탁(주식),주식형,20221031,케이비자산운용
446720,K55210DY2868,신한SOL미국배당다우존스증권상장지수투자신탁[주식],주식형,20221111,신한자산운용
446770,K55101DY2753,한국투자ACE글로벌반도체TOP4Plus증권상장지수투자신탁(주식),주식형,20221114,한국투자신탁운용
447430,K55101DY4338,한국투자ACE주주환원가치주액티브증권상장지수투자신탁(주식),주식형,20221114,한국투자신탁운용
447620,K55210DY4419,신한SOL미국TOP5채권혼합50증권상장지수투자신탁[채권혼합],혼합채권형,20221125,신한자산운용
447660,K55213DY4341,한화PLUS애플채권혼합증권상장지수투자신탁(채권혼합),혼합채권형,20221125,한화자산운용
447770,K55301DY0649,미래에셋TIGER테슬라채권혼합Fn증권상장지수투자신탁(채권혼합),혼합채권형,20221125,미래에셋자산운용
448100,K55107DY2526,우리WON200증권상장지수투자신탁(주식),주식형,20221215,우리자산운용
448290,K55301DY6612,미래에셋TIGER미국S&amp;P500증권상장지수투자신탁(주식-파생형)(H),주식파생형,20221123,미래에셋자산운용
448300,K55301DY5762,미래에셋TIGER미국나스닥100증권상장지수투자신탁(주식-파생형)(H),주식파생형,20221123,미래에셋자산운용
448330,K55105DX9797,삼성KODEX삼성전자채권혼합증권상장지수투자신탁[채권혼합],혼합채권형,20221128,삼성자산운용
448490,K55232DY8190,NH-AmundiHANARO32-10국고채액티브증권상장지수투자신탁(채권),채권형,20221121,엔에이치아문디자산운용
448540,K55101DY6929,한국투자ACE엔비디아채권혼합증권상장지수투자신탁(채권혼합),혼합채권형,20221128,한국투자신탁운용
448570,K55104DY6843,브이아이FOCUSAI코리아액티브증권상장지수투자신탁[주식],주식형,20221114,브이아이자산운용
448630,K55223DY8589,KBRISE삼성그룹Top3채권혼합블룸버그증권상장지수투자신탁(채권혼합),혼합채권형,20221128,케이비자산운용
449170,K55301DY1209,미래에셋TIGERKOFR금리액티브증권상장지수투자신탁(채권혼합-파생형)(합성),혼합채권파생형,20221128,미래에셋자산운용
449180,K55105DY7584,삼성KODEX미국S&amp;P500증권상장지수투자신탁[주식](H),주식형,20221130,삼성자산운용
449190,K55105DY7576,삼성KODEX미국나스닥100증권상장지수투자신탁[주식](H),주식형,20221130,삼성자산운용
449450,K55213DZ4142,한화PLUSK방산증권상장지수투자신탁(주식),주식형,20230104,한화자산운용
449580,K55223DZ2888,KBRISE테슬라애플아마존채권혼합iSelect증권상장지수투자신탁(채권혼합),혼합채권형,20221216,케이비자산운용
449680,K55301DZ1141,미래에셋TIGER한중전기차증권상장지수투자신탁(주식-파생형)(합성),주식파생형,20221221,미래에셋자산운용
449690,K55301DZ0994,미래에셋TIGER한중반도체증권상장지수투자신탁(주식-파생형)(합성),주식파생형,20221221,미래에셋자산운용
449770,K55206DZ1360,키움KIWOOM미국S&amp;P500증권상장지수투자신탁[주식],주식형,20221216,키움투자자산운용
449780,K55206EQ5684,키움KIWOOM미국S&amp;P500&amp;GOLD증권상장지수투자신탁[주식],주식형,20251205,키움투자자산운용
450180,K55105DY8624,삼성KODEX한중전기차증권상장지수투자신탁[주식-파생형](합성),주식파생형,20221220,삼성자산운용
450190,K55105DY8616,삼성KODEX한중반도체증권상장지수투자신탁[주식-파생형](합성),주식파생형,20221220,삼성자산운용
450910,K55210DZ4459,신한SOL코스닥150증권상장지수투자신탁[주식],주식형,20230130,신한자산운용
451000,K55213DZ2997,한화PLUS종합채권(AA-이상)액티브증권상장지수투자신탁(채권),채권형,20230106,한화자산운용
451060,K55102DZ8758,하나1Q200액티브증권상장지수투자신탁[주식],주식형,20230130,하나자산운용
451150,K55364DY2573,에셋플러스에셋플러스글로벌영에이지액티브증권상장지수투자신탁(주식),주식형,20230127,에셋플러스자산운용
451530,K55301DZ7882,미래에셋TIGER국고채30년스트립액티브증권상장지수투자신탁(채권),채권형,20230127,미래에셋자산운용
451540,K55301DZ7460,미래에셋TIGER종합채권(AA-이상)액티브증권상장지수투자신탁(채권),채권형,20230127,미래에셋자산운용
451600,K55213E00166,한화PLUS국고채30년액티브증권상장지수투자신탁(채권),채권형,20230203,한화자산운용
451670,K55223E00629,KBRISE국채30년레버리지KAP증권상장지수투자신탁(채권-파생형)(합성),채권파생형,20230213,케이비자산운용
452250,K55101DZ9039,한국투자ACE미국30년국채선물레버리지증권상장지수투자신탁(채권-파생형)(합성H),채권파생형,20230202,한국투자신탁운용
452360,K55210E06284,신한SOL미국배당다우존스증권상장지수투자신탁[주식](H),주식형,20230317,신한자산운용
453010,K55213E07260,한화PLUSKOFR금리특별자산상장지수투자신탁(금리),특별자산,20230310,한화자산운용
453060,K55232E07666,NH-AmundiHANAROKOFR금리액티브특별자산상장지수투자신탁(금리-파생형)(합성),특별자산파생,20230313,엔에이치아문디자산운용
453080,K55206E01648,키움KIWOOM미국나스닥100증권상장지수투자신탁[주식](H),주식형,20230310,키움투자자산운용
453330,K55223EP9769,KBRISE미국S&amp;P500데일리고정커버드콜증권상장지수투자신탁(주식),주식형,20251219,케이비자산운용
453630,K55105DZ2634,삼성KODEX미국S&amp;P500필수소비재증권상장지수투자신탁[주식],주식형,20230317,삼성자산운용
453640,K55105DZ2626,삼성KODEX미국S&amp;P500헬스케어증권상장지수투자신탁[주식],주식형,20230317,삼성자산운용
453650,K55105DZ6536,삼성KODEX미국S&amp;P500금융증권상장지수투자신탁[주식],주식형,20230317,삼성자산운용
453660,K55105DZ6528,삼성KODEX미국S&amp;P500경기소비재증권상장지수투자신탁[주식],주식형,20230317,삼성자산운용
453810,K55105E00263,삼성KODEX인도Nifty50증권상장지수투자신탁[주식-파생형],주식파생형,20230419,삼성자산운용
453820,K55105E00685,삼성KODEX인도Nifty50레버리지증권상장지수투자신탁[주식-파생형](합성),주식파생형,20230419,삼성자산운용
453850,K55101E03860,한국투자ACE미국30년국채액티브증권상장지수투자신탁[채권](H),채권형,20230310,한국투자신탁운용
453870,K55301E05564,미래에셋TIGER인도니프티50증권상장지수투자신탁(주식-파생형),주식파생형,20230412,미래에셋자산운용
453950,K55301E05523,미래에셋TIGERTSMC파운드리밸류체인증권상장지수투자신탁(주식),주식형,20230330,미래에셋자산운용
454180,K55206E09914,키움KIWOOM차이나내수소비TOPCSI증권상장지수투자신탁[주식-파생형],주식파생형,20230331,키움투자자산운용
454320,K55232E17012,NH-AmundiHANAROCAPEX설비투자iSelect증권상장지수투자신탁(주식),주식형,20230417,엔에이치아문디자산운용
454780,K55206E15705,키움KIWOOM종합채권(AA-이상)액티브증권상장지수투자신탁[채권],채권형,20230405,키움투자자산운용
455030,K55105E10130,삼성KODEX미국달러SOFR금리액티브특별자산상장지수투자신탁[금리-파생형](합성),특별자산파생,20230331,삼성자산운용
455660,K55101E13018,한국투자ACE미국하이일드액티브증권상장지수투자신탁[채권-재간접형](H),재간접형,20230414,한국투자신탁운용
455850,K55210E09965,신한SOLAI반도체소부장증권상장지수투자신탁[주식],주식형,20230424,신한자산운용
455860,K55210E15681,신한SOL2차전지소부장Fn증권상장지수투자신탁[주식],주식형,20230424,신한자산운용
455890,K55223E22581,KBRISE머니마켓액티브증권상장지수투자신탁(채권),채권형,20230508,케이비자산운용
455960,K55223E20338,KBRISE미국달러SOFR금리액티브특별자산상장지수투자신탁(금리-파생형)(합성),특별자산파생,20230512,케이비자산운용
456200,K55213E23085,한화PLUS미국달러SOFR금리액티브특별자산상장지수투자신탁(금리-파생형)(합성),특별자산파생,20230504,한화자산운용
456250,K55105E16996,삼성KODEX유럽명품TOP10STOXX증권상장지수투자신탁[주식],주식형,20230421,삼성자산운용
456600,K553J1E23876,타임폴리오TIME글로벌AI인공지능액티브증권상장지수투자신탁[주식],주식형,20230515,타임폴리오자산운용
456610,K55301E17064,미래에셋TIGER미국달러SOFR금리액티브특별자산상장지수투자신탁(금리-파생형)(합성),특별자산파생,20230504,미래에셋자산운용
456680,K55301E17478,미래에셋TIGER차이나전기차레버리지증권상장지수투자신탁(주식혼합-파생형)(합성),혼합주식파생형,20230504,미래에셋자산운용
457480,K55101E19387,한국투자ACE테슬라밸류체인액티브증권상장지수투자신탁(주식),주식형,20230515,한국투자신탁운용
457690,K55105E17036,삼성KODEX33-06국고채액티브증권상장지수투자신탁[채권],채권형,20230525,삼성자산운용
457700,K55105E17044,삼성KODEX53-09국고채액티브증권상장지수투자신탁[채권],채권형,20230525,삼성자산운용
457930,K55240E32568,BNKBNK미래전략기술액티브증권상장지수투자신탁(주식),주식형,20230619,비엔케이자산운용
457990,K55213E13359,한화PLUS태양광&amp;ESS증권상장지수투자신탁(주식),주식형,20230619,한화자산운용
458030,K55107E28500,우리WON국공채머니마켓액티브증권상장지수투자신탁(채권),채권형,20230526,우리자산운용
458210,K55206E24624,키움KIWOOMCD금리액티브특별자산상장지수투자신탁[금리-파생형](합성),특별자산파생,20230522,키움투자자산운용
458250,K55301E15670,미래에셋TIGER미국30년국채스트립액티브증권상장지수투자신탁(채권-파생형)(합성H),채권파생형,20230525,미래에셋자산운용
458260,K55301E15696,미래에셋TIGER미국투자등급회사채액티브증권상장지수투자신탁(채권)(H),채권형,20230525,미래에셋자산운용
458730,K55301E27634,미래에셋TIGER미국배당다우존스증권상장지수투자신탁(주식),주식형,20230616,미래에셋자산운용
458750,K55301E27642,미래에셋TIGER 미국배당다우존스타겟커버드콜1호증권상장지수투자신탁(주식-파생형),주식파생형,20230616,미래에셋자산운용
458760,K55301E27659,미래에셋TIGER미국배당다우존스타겟커버드콜2호증권상장지수투자신탁(주식-파생형),주식파생형,20230616,미래에셋자산운용
459560,K55105E22382,삼성KODEX테슬라밸류체인FactSet증권상장지수투자신탁[주식-파생형],주식파생형,20230605,삼성자산운용
459580,K55105E24776,삼성KODEXCD금리액티브증권상장지수투자신탁[채권혼합-파생형](합성),혼합채권파생형,20230602,삼성자산운용
459750,K55223E32523,KBRISE글로벌주식분산액티브증권상장지수투자신탁(주식-재간접형),재간접형,20230623,케이비자산운용
459790,K55206E19798,키움KIWOOM미국성장기업30액티브증권상장지수투자신탁[주식],주식형,20230622,키움투자자산운용
460270,K55206E24574,키움KIWOOM미국달러SOFR금리액티브특별자산상장지수투자신탁[금리-파생형](합성),특별자산파생,20230616,키움투자자산운용
460660,K55223E34644,KBRISE미국S&amp;P배당킹증권상장지수투자신탁(주식),주식형,20230623,케이비자산운용
460960,K55101E30004,한국투자ACE글로벌인컴TOP10증권상장지수투자신탁[혼합-재간접형],재간접형,20230707,한국투자신탁운용
461340,K55232E40014,NH-AmundiHANARO글로벌생성형AI액티브증권상장지수투자신탁(주식),주식형,20230707,엔에이치아문디자산운용
461450,K55105E22598,삼성KODEX코스닥글로벌증권상장지수투자신탁[주식],주식형,20230628,삼성자산운용
461460,K55213E35667,한화PLUS국고채10년액티브증권상장지수투자신탁(채권),채권형,20230714,한화자산운용
461490,K55223E34636,KBRISE글로벌자산배분액티브증권상장지수투자신탁(혼합-재간접형),재간접형,20230623,케이비자산운용
461500,K55232E28837,NH-AmundiHANARO종합채권(AA-이상)액티브증권상장지수투자신탁(채권),채권형,20231025,엔에이치아문디자산운용
461580,K55301E34366,미래에셋TIGER코스닥글로벌증권상장지수투자신탁(주식),주식형,20230628,미래에셋자산운용
461600,K55210E40440,신한SOL미국30년국채액티브증권상장지수투자신탁[채권](H),채권형,20230707,신한자산운용
461900,K55213E31534,한화PLUS미국테크TOP10증권상장지수투자신탁(주식),주식형,20230714,한화자산운용
461910,K55213E31542,한화PLUS미국테크TOP10레버리지증권상장지수투자신탁(주식혼합-파생형)(합성),혼합주식파생형,20230714,한화자산운용
461950,K55105E32290,삼성KODEX2차전지핵심소재10증권상장지수투자신탁[주식],주식형,20230703,삼성자산운용
462010,K55301E34416,미래에셋TIGER2차전지소재Fn증권상장지수투자신탁(주식),주식형,20230712,미래에셋자산운용
462330,K55105E32308,삼성KODEX2차전지산업레버리지증권상장지수투자신탁[주식-파생형],주식파생형,20230703,삼성자산운용
462340,K55364E27897,에셋플러스에셋플러스글로벌다이나믹시니어액티브증권상장지수투자신탁(주식),주식형,20230721,에셋플러스자산운용
462900,K553N9E27494,삼성액티브KoAct바이오헬스케어액티브증권상장지수투자신탁[주식],주식형,20230802,삼성액티브자산운용
463050,K553J1E46927,타임폴리오TIMEK바이오액티브증권상장지수투자신탁[주식],주식형,20230816,타임폴리오자산운용
463250,K55301E34424,미래에셋TIGERK방산&amp;우주증권상장지수투자신탁(주식),주식형,20230724,미래에셋자산운용
463290,K55102E37825,하나1Q단기금융채액티브증권상장지수투자신탁[채권],채권형,20230802,하나자산운용
463300,K55223E45640,KBRISE중국본토CSI300증권상장지수투자신탁(주식),주식형,20230804,케이비자산운용
463640,K55105E38388,삼성KODEX미국S&amp;P500유틸리티증권상장지수투자신탁[주식],주식형,20230728,삼성자산운용
463680,K55105E38396,삼성KODEX미국S&amp;P500테크놀로지증권상장지수투자신탁[주식],주식형,20230728,삼성자산운용
463690,K55105E38404,삼성KODEX 미국S&amp;P500커뮤니케이션증권상장지수투자신탁[주식],주식형,20230728,삼성자산운용
464240,K55206E39770,키움KIWOOM26-09회사채(AA-이상)액티브증권상장지수투자신탁[채권],채권형,20230811,키움투자자산운용
464310,K55301E40645,미래에셋TIGER글로벌AI&amp;로보틱스INDXX증권상장지수투자신탁(주식),주식형,20230816,미래에셋자산운용
